t,u0,u1,y0,y1,yT0,yT1
0.34,1.1563351834036162,0.5725850680512734,0.0005227729741499916,0.00018054472552536462,0.0005227729741499916,0.00018054472552536462
0.342,1.1571784265283802,0.5747168089177259,0.0005219958194726584,0.0001802459103259877,0.0005219958194726584,0.0001802459103259877
0.34400000000000003,1.1580208268315002,0.5768379176822512,0.0005211862554453756,0.0001799490091161717,0.0005211862554453756,0.0001799490091161717
0.34600000000000003,1.1588623851553768,0.5789484473726789,0.0005203455675264581,0.00017965446403022886,0.0005203455675264581,0.00017965446403022886
0.34800000000000003,1.1597031023415685,0.581048450752361,0.0005194750379746509,0.00017936270309163596,0.0005194750379746509,0.00017936270309163596
0.35000000000000003,1.1605429792307926,0.5831379803214917,0.000518575945086003,0.00017907414028839574,0.000518575945086003,0.00017907414028839574
0.352,1.1613820166629258,0.5852170883184186,0.0005176495624470587,0.00017878917566004413,0.0005176495624470587,0.00017878917566004413
0.354,1.162220215477006,0.5872858267209503,0.0005166971582046126,0.00017850819539563784,0.0005166971582046126,0.00017850819539563784
0.356,1.1630575765112319,0.5893442472476544,0.0005157199943522513,0.00017823157194207288,0.0005157199943522513,0.00017823157194207288
0.358,1.1638941006029646,0.5913924013591516,0.0005147193260338887,0.00017795966412209978,0.0005147193260338887,0.00017795966412209978
0.36,1.164729788588728,0.5934303402594008,0.0005136964008644778,0.00017769281726141896,0.0005136964008644778,0.00017769281726141896
0.362,1.1655646413042104,0.5954581148969812,0.0005126524582680709,0.0001774313633242556,0.0005126524582680709,0.0001774313633242556
0.364,1.1663986595842646,0.597475775966364,0.0005115887288333705,0.00017717562105683195,0.0005115887288333705,0.00017717562105683195
0.366,1.167231844262909,0.5994833739091812,0.0005105064336869071,0.00017692589613817065,0.0005105064336869071,0.00017692589613817065
0.368,1.1680641961733282,0.6014809589154858,0.0005094067838839528,0.00017668248133768266,0.0005094067838839528,0.00017668248133768266
0.37,1.1688957161478744,0.6034685809250071,0.000508290979817266,0.00017644565667900895,0.000508290979817266,0.00017644565667900895
0.372,1.1697264050180674,0.6054462896283989,0.0005071602106437478,0.00017621568960960485,0.0005071602106437478,0.00017621568960960485
0.374,1.170556263614596,0.6074141344684816,0.0005060156537290692,0.00017599283517557326,0.0005060156537290692,0.00017599283517557326
0.376,1.1713852927673194,0.6093721646414789,0.000504858474110315,0.00017577733620127063,0.000504858474110315,0.00017577733620127063
0.378,1.1722134933052664,0.611320429098247,0.000503689823976675,0.0001755694234732286,0.000503689823976675,0.0001755694234732286
0.38,1.1730408660566378,0.6132589765454988,0.0005025108421681959,0.0001753693159279511,0.0005025108421681959,0.0001753693159279511
0.382,1.1738674118488062,0.6151878554470215,0.0005013226536925936,0.0001751772208431657,0.0005013226536925936,0.0001751772208431657
0.384,1.1746931315083176,0.6171071140248879,0.0005001263692601093,0.00017499333403212458,0.0005001263692601093,0.00017499333403212458
0.386,1.175518025860892,0.6190168002606629,0.000498923084836383,0.00017481784004056908,0.000498923084836383,0.00017481784004056908
0.388,1.1763420957314232,0.6209169618966012,0.0004977138812132985,0.00017465091234598854,0.0004977138812132985,0.00017465091234598854
0.39,1.1771653419439816,0.622807646436843,0.0004964998235977451,0.00017449271355882167,0.0004964998235977451,0.00017449271355882167
0.392,1.1779877653218134,0.6246889011486004,0.0004952819612182266,0.00017434339562526525,0.0004952819612182266,0.00017434339562526525
0.394,1.178809366687342,0.6265607730633391,0.0004940613269492367,0.00017420310003137186,0.0004940613269492367,0.00017420310003137186
0.396,1.179630146862169,0.6284233089779543,0.0004928389369533063,0.00017407195800813504,0.0004928389369533063,0.00017407195800813504
0.398,1.1804501066670743,0.6302765554559411,0.0004916157903406185,0.00017395009073727522,0.0004916157903406185,0.00017395009073727522
0.4,1.1812692469220183,0.6321205588285577,0.0004903928688460756,0.00017383760955745668,0.0004903928688460756,0.00017383760955745668
0.402,1.1820875684461405,0.6339553651959846,0.0004891711365236894,0.00017373461617068052,0.0004891711365236894,0.00017373461617068052
0.404,1.1829050720577634,0.6357810204284766,0.00048795153945816063,0.00017364120284861335,0.00048795153945816063,0.00017364120284861335
0.406,1.1837217585743902,0.6375975701675097,0.0004867350054934969,0.00017355745263862698,0.0004867350054934969,0.00017355745263862698
0.40800000000000003,1.1845376288127074,0.6394050598269216,0.00048552244397851623,0.00017348343956933736,0.00048552244397851623,0.00017348343956933736
0.41000000000000003,1.1853526835885855,0.6412035345940484,0.0004843147455290675,0.00017341922885544565,0.0004843147455290675,0.00017341922885544565
0.41200000000000003,1.1861669237170793,0.6429930394308526,0.0004831127818067955,0.0001733648771016978,0.0004831127818067955,0.0001733648771016978
0.41400000000000003,1.186980350012429,0.6447736190750486,0.00048191740531426745,0.00017332043250579079,0.00048191740531426745,0.00017332043250579079
0.41600000000000004,1.187792963288061,0.6465453180412198,0.00048072944920626886,0.00017328593506006818,0.00048072944920626886,0.00017328593506006818
0.418,1.1886047643565885,0.6483081806219331,0.000479549727117074,0.0001732614167518576,0.000479549727117074,0.0001732614167518576
0.42,1.189415754029813,0.6500622508888447,0.0004783790330034822,0.00017324690176231597,0.0004783790330034822,0.00017324690176231597
0.422,1.1902259331187237,0.6518075726938024,0.00047721814100341013,0.00017324240666365926,0.00047721814100341013,0.00017324240666365926
0.424,1.1910353024335003,0.6535441896699425,0.0004760678053098208,0.00017324794061466332,0.0004760678053098208,0.00017324794061466332
0.426,1.1918438627835117,0.6552721452327799,0.00047492876005976486,0.00017326350555433437,0.00047492876005976486,0.00017326350555433437
0.428,1.1926516149773185,0.6569914825812934,0.00047380171923830383,0.00017328909639365592,0.00047380171923830383,0.00017328909639365592
0.43,1.1934585598226732,0.6587022446990063,0.0004726873765970797,0.0001733247012053298,0.0004726873765970797,0.0001733247012053298
0.432,1.1942646981265204,0.6604044743550609,0.0004715864055872903,0.00017337030141143704,0.0004715864055872903,0.00017337030141143704
0.434,1.1950700306949984,0.6620982141052869,0.00047049945930682416,0.0001734258719689533,0.00047049945930682416,0.0001734258719689533
